cat,word/character,pronunciation,definition,code,alt
262,东京,jīng, Dōngjīng Tokyo (or other eastern capital in previousdynasties!),s,
262,东京,jīng,东京 Dōngjīng Tokyo (or other eastern capital in previousdynasties!),t,
263,务,wù,"affair, business",s,
263,務,wù,"affair, business",t,
263,任务,wù," rènwu assignment, task",s,
263,任务,wù,"任务 rènwu assignment, task",t,
263,服务,wù," fúwù service, serve",s,
263,服务,wù,"服务 fúwù service, serve",t,
264,製,zhì,(=制造 zhìzào,t,
264,制,zhì,"work out, (=制度 zhìdù) system, institution, (=控制 kòngzhì) control, dominate, (F 製) (=制造 zhìzào) manufacture",s,
264,制,zhì,"work out, (=制度 zhìdù) system, institution, (=控制 kòngzhì) control, dominate) manufacture",t,
265,解,jiě,"separate, explain, untie, undo, take off, dissolve, <mathematic> solution",s,
265,解,jiě,"separate, explain, untie, undo, take off, dissolve, <mathematic> solution",t,
265,解,Xiè,<family name>,s,
265,解,Xiè,<family name>,t,
265,解送,jiè, jièsòng send under guard,s,
265,解送,jiè,解送 jièsòng send under guard,t,
266,各,gè,"each, every, different, separately",s,
266,各,gè,"each, every, different, separately",t,
266,各有千秋,gè, gèyǒuqiānqiū each has his merits,s,
266,各有千秋,gè,各有千秋 gèyǒuqiānqiū each has his merits,t,
266,自各,gě," zìgě oneself, by oneself",s,
266,自各,gě,"自各 zìgě oneself, by oneself",t,
267,任,rèn,"appoint, no matter, serve a position, allow, trust, official post, <classifier for terms of office>",s,
267,任,rèn,"appoint, no matter, serve a position, allow, trust, official post, <classifier for terms of office>",t,
267,任务,rèn, rènwu task,s,
267,任务,rèn,任务 rènwu task,t,
267,任何,rèn, rènhé any,s,
267,任何,rèn,任何 rènhé any,t,
267,任,Rén,<family name>,s,
267,任,Rén,<family name>,t,
268,至,zhì,"to, until, extremely, most, arrive, reach",s,
268,至,zhì,"to, until, extremely, most, arrive, reach",t,
268,甚至,zhì," shènzhì even (to the point of), so much so that",s,
268,甚至,zhì,"甚至 shènzhì even (to the point of), so much so that",t,
268,至少,zhì, zhìshǎo at least,s,
268,至少,zhì,至少 zhìshǎo at least,t,
269,清,qīng,(=清楚 qīngchu) clear,s,
269,清,qīng,(=清楚 qīngchu) clear,t,
269,清洁,qīng, qīngjié clean,s,
269,清洁,qīng,清洁 qīngjié clean,t,
270,物,wù,"thing, matter",s,
270,物,wù,"thing, matter",t,
270,动物,wù, dòngwù animal,s,
270,动物,wù,动物 dòngwù animal,t,
270,植物,wù, zhíwù plant,s,
270,植物,wù,植物 zhíwù plant,t,
270,物理,wù, wùlǐ physics,s,
270,物理,wù,物理 wùlǐ physics,t,
271,臺,tái,platform,t,
271,檯,tái,desk,t,
271,颱,tái,台风 táifēng typhoon,t,
271,台,tái,"<polite> you, (F 臺) platform, <classifier for performances, engines, computers, TV-sets, etc.>, (=台湾 Táiwān) short forTaiwan, (F 檯) desk, table, (F 颱) 台风 táifēng typhoon",s,
271,台,tái,"<polite> you, <classifier for performances, engines, computers, TV-sets, etc.>, (=台湾 Táiwān) short forTaiwan, table",t,
271,天台,tāi, Tiāntāi (in eastern Zhejiang),s,
271,天台,tāi,天台 Tiāntāi (in eastern Zhejiang),t,
272,象,xiàng,"appearance, likeness, (=大象 dàxiàng) elephant",s,
272,象,xiàng,"appearance, likeness, (=大象 dàxiàng) elephant",t,
273,记,jì,"(=记得 jìde) remember, (=记录 jìlù) record{Compare with the ""open"" radical 己 jǐ self and not the close 已 yǐ already}",s,
273,記,jì,"(=记得 jìde) remember, (=记录 jìlù) record{Compare with the ""open"" radical 己 jǐ self and not the close 已 yǐ already}",t,
274,边,biān,"on the side of something, margin, limit, <family name>, (=旁边 pángbiān) side",s,
274,邊,biān,"on the side of something, margin, limit, <family name>, (=旁边 pángbiān) side",t,
274,这边,biān, zhèbiān over here,s,
274,这边,biān,这边 zhèbiān over here,t,
275,共,gòng,share,s,
275,共,gòng,share,t,
275,一共,gòng, yígòng in all,s,
275,一共,gòng,一共 yígòng in all,t,
275,共产,gòng, gòngchǎn communist,s,
275,共产,gòng,共产 gòngchǎn communist,t,
275,公共,gòng, gōnggòng public,s,
275,公共,gòng,公共 gōnggòng public,t,
275,共和,gòng, gònghé republic,s,
275,共和,gòng,共和 gònghé republic,t,
276,风,fēng,wind,s,
276,風,fēng,wind,t,
277,战,zhàn,(=战争 zhànzhēng) war,s,
277,戰,zhàn,(=战争 zhànzhēng) war,t,
278,干,gān,stem,s,
278,干,gān,stem,t,
278,乾,gān,dry,t,
278,干涉,gān," gānshè interfere, intervene, (F 乾) dry",s,
278,干涉,gān,"干涉 gānshè interfere, intervene",t,
278,幹,gàn,do{天干 tiāngān the Ten Heavenly Stems: 甲乙丙丁戊己庚辛壬癸 jiǎ-yǐ-bǐng-dīng-wù-jǐ-gēng-xīn-rén-guǐ (these characters aresometimes used as ordinal numbers}{Compare with 千 qiān thousand and 于 yú at},t,
278,幹) do{天干 tiāngān the Ten Heavenly Stems: 甲乙丙丁戊己庚辛壬癸 jiǎ-yǐ-bǐng-dīng-wù-jǐ-gēng-xīn-rén-guǐ (these characters aresometimes used as ordinal numbers}{Compare with 千 qiān thousand and 于,gàn, yú at},s,
278,幹) do{天干 tiāngān the Ten Heavenly Stems: 甲乙丙丁戊己庚辛壬癸 jiǎ-yǐ-bǐng-dīng-wù-jǐ-gēng-xīn-rén-guǐ (these characters aresometimes used as ordinal numbers}{Compare with 千 qiān thousand and 于,gàn,(F 幹) do{天干 tiāngān the Ten Heavenly Stems: 甲乙丙丁戊己庚辛壬癸 jiǎ-yǐ-bǐng-dīng-wù-jǐ-gēng-xīn-rén-guǐ (these characters aresometimes used as ordinal numbers}{Compare with 千 qiān thousand and 于 yú at},t,
279,接,jiē,"connect, (=接受 jiēshòu) accept",s,
279,接,jiē,"connect, (=接受 jiēshòu) accept",t,
279,接着,jiē," jiēzhe catch, next",s,
279,接着,jiē,"接着 jiēzhe catch, next",t,
279,直接,jiē, zhíjiē direct,s,
279,直接,jiē,直接 zhíjiē direct,t,
280,它,tā,"it, its",s,
280,它,tā,"it, its",t,
281,许,xǔ,"allow, somewhat, <family name>, (=也许 yěxǔ) perhaps",s,
281,許,xǔ,"allow, somewhat, <family name>, (=也许 yěxǔ) perhaps",t,
281,许多,xǔ, xǔduō a lot,s,
281,许多,xǔ,许多 xǔduō a lot,t,
281,邪许,hǔ," yéhǔ yell in unison, yo-ho-ho",s,
281,邪许,hǔ,"邪许 yéhǔ yell in unison, yo-ho-ho",t,
282,八,bā,eight,s,捌
282,八,bā,eight,t,捌
282,八月,bā, Bāyuè August,s,捌
282,八月,bā,八月 Bāyuè August,t,捌
283,特,tè,"(=特别 tèbié) special, particular",s,
283,特,tè,"(=特别 tèbié) special, particular",t,
283,特点,tè, tèdiǎn characteristic,s,
283,特点,tè,特点 tèdiǎn characteristic,t,
284,觉,jué,perceive,s,
284,覺,jué,perceive,t,
284,睡觉,jiào, shuìjiào) sleep,s,
284,睡觉,jiào,(=睡觉 shuìjiào) sleep,t,
284,午觉,jiào," wǔjiào siesta, afternoon nap",s,
284,午觉,jiào,"午觉 wǔjiào siesta, afternoon nap",t,
285,望,wàng,"look, full moon",s,
285,望,wàng,"look, full moon",t,
285,希望,wàng," xīwàng hope, wish",s,
285,希望,wàng,"希望 xīwàng hope, wish",t,
286,直,zhí,"straight, directly{Compare with 真 zhēn true}",s,
286,直,zhí,"straight, directly{Compare with 真 zhēn true}",t,
287,服,fú,"(=服务 fúwù) serve, (=衣服 yīfu) clothes",s,
287,服,fú,"(=服务 fúwù) serve, (=衣服 yīfu) clothes",t,
287,服,fù,dose,s,
287,服,fù,dose,t,
288,毛,máo,hair{Compare with 手 shǒu hand},s,
288,毛,máo,hair{Compare with 手 shǒu hand},t,
289,林,lín,"(=森林 sēnlín) forest, <family name>",s,
289,林,lín,"(=森林 sēnlín) forest, <family name>",t,
289,桂林,lín, Guìlín (city in Guangxi),s,
289,桂林,lín,桂林 Guìlín (city in Guangxi),t,
290,题,tí,"topic, problem, inscribe",s,
290,題,tí,"topic, problem, inscribe",t,
290,问题,tí," wèntí question, problem",s,
290,问题,tí,"问题 wèntí question, problem",t,
290,题目,tí, tímù title,s,
290,题目,tí,题目 tímù title,t,
291,建,jiàn,"construct, establish",s,
291,建,jiàn,"construct, establish",t,
291,建议,jiàn, jiànyì suggest,s,
291,建议,jiàn,建议 jiànyì suggest,t,
292,南,nán,south,s,
292,南,nán,south,t,
292,西南,nán, xīnán southwest,s,
292,西南,nán,西南 xīnán southwest,t,
292,南无,nā, nāmó 〈Sanskrit〉 to give oneself totally to,s,
292,南无,nā,南无 nāmó 〈Sanskrit〉 to give oneself totally to,t,
293,度,dù,"degree, extent, unit (kWh, angle, temperature, etc.), <classifier for units of measurement, occasions, times, etc.>",s,
293,度,dù,"degree, extent, unit (kWh, angle, temperature, etc.), <classifier for units of measurement, occasions, times, etc.>",t,
293,制度,dù,"zhìdù system, institution",s,
293,制度,dù,"制度zhìdù system, institution",t,
293,猜度,duó, cāiduó surmise,s,
293,猜度,duó,猜度 cāiduó surmise,t,
294,统,tǒng,"order, unite, (=系统 xìtǒng) system",s,
294,統,tǒng,"order, unite, (=系统 xìtǒng) system",t,
294,统治,tǒng," tǒngzhì rule, dominate",s,
294,统治,tǒng,"统治 tǒngzhì rule, dominate",t,
294,统一,tǒng," tǒngyī together, unify, unite, integrate",s,
294,统一,tǒng,"统一 tǒngyī together, unify, unite, integrate",t,
295,色,sè,(=颜色 yánsè) colour,s,
295,色,sè,(=颜色 yánsè) colour,t,
295,脸色,sè," liǎnsè complexion, look, facial expression",s,
295,脸色,sè,"脸色 liǎnsè complexion, look, facial expression",t,
295,色,shǎi,colour,s,
295,色,shǎi,colour,t,
296,字,zì,written character,s,
296,字,zì,written character,t,
296,汉字,zì, Hànzì Chinese character,s,
296,汉字,zì,汉字 Hànzì Chinese character,t,
296,名字,zì, míngzi name,s,
296,名字,zì,名字 míngzi name,t,
296,"体字 tǐzì style of written Chinese, typface, font{Compare qith 学",zì, xué study},s,
296,"体字 tǐzì style of written Chinese, typface, font{Compare qith 学",zì,"体字 tǐzì style of written Chinese, typface, font{Compare qith 学 xué study}",t,
297,请,qǐng,"please, request, invite",s,
297,請,qǐng,"please, request, invite",t,
297,请求,qǐng," qǐngqiú ask, request",s,
297,请求,qǐng,"请求 qǐngqiú ask, request",t,
298,交,jiāo,join,s,
298,交,jiāo,join,t,
298,交通,jiāo, jiāotōng traffic,s,
298,交通,jiāo,交通 jiāotōng traffic,t,
298,交换,jiāo, jiāohuàn exchange,s,
298,交换,jiāo,交换 jiāohuàn exchange,t,
299,爱,ài,(=爱情 àiqíng) love,s,
299,愛,ài,(=爱情 àiqíng) love,t,
299,爱人,ài," àirén spouse, lover",s,
299,爱人,ài,"爱人 àirén spouse, lover",t,
300,让,ràng,"let, allow",s,
300,讓,ràng,"let, allow",t,
301,认,rèn,"(=认为 rènwéi) consider, (=认识 rènshi) recognize",s,
301,認,rèn,"(=认为 rènwéi) consider, (=认识 rènshi) recognize",t,
302,算,suàn,"(=计算 jìsuàn) count, calculate, compute",s,
302,算,suàn,"(=计算 jìsuàn) count, calculate, compute",t,
302,算了,suàn," suànle forget it, never mind",s,
302,算了,suàn,"算了 suànle forget it, never mind",t,
303,论,lùn,theory,s,
303,論,lùn,theory,t,
303,论语,Lún, Lúnyǔ The Confucian Analects,s,
303,论语,Lún,论语 Lúnyǔ The Confucian Analects,t,
304,百,bǎi,hundred,s,
304,佰,bǎi,hundred,t,
304,抄总 chāobòzǒng express/cover everything{Compare with 白,bò, bái white},s,
304,抄总 chāobòzǒng express/cover everything{Compare with 白,bò,抄总 chāobòzǒng express/cover everything{Compare with 白 bái white},t,
305,吃,chī,eat,s,
305,吃,chī,eat,t,
305,吃吃,qī, qīqī <the sound of giggling>,s,
305,吃吃,qī,吃吃 qīqī <the sound of giggling>,t,
306,义,yì,"justice, (=意义 yìyì) meaning",s,
306,義,yì,"justice, (=意义 yìyì) meaning",t,
306,主义,yì, zhǔyì ~ism,s,
306,主义,yì,主义 zhǔyì ~ism,t,
307,科,kē,department,s,
307,科,kē,department,t,
307,科学,kē, kēxué science,s,
307,科学,kē,科学 kēxué science,t,
307,外科,kē, wàikē surgery,s,
307,外科,kē,外科 wàikē surgery,t,
308,怎,zěn,(=怎么 zěnme) how?,s,
308,怎,zěn,(=怎么 zěnme) how?,t,
309,元,yuán,"first, primary, dollar",s,
309,元,yuán,"first, primary, dollar",t,
310,社,shè,"club, organized body, (=社会 shèhuì) society",s,
310,社,shè,"club, organized body, (=社会 shèhuì) society",t,
311,术,shù,"skill, (=艺术 yìshù) art",s,
311,術,shù,"skill, (=艺术 yìshù) art",t,
311,技术,shù, jìshù technique,s,
311,技术,shù,技术 jìshù technique,t,
311,术酒,zhú, zhújiǔ medicinal wine,s,
311,术酒,zhú,术酒 zhújiǔ medicinal wine,t,
312,结,jié,tie,s,
312,結,jié,tie,t,
312,结果,jié, jiéguǒ result,s,
312,结果,jié,结果 jiéguǒ result,t,
312,结婚,jié, jiéhūn marry,s,
312,结婚,jié,结婚 jiéhūn marry,t,
312,结,jiē,bear fruit,s,
312,結,jiē,bear fruit,t,
313,六,liù,six,s,"陆,陸"
313,六,liù,six,t,"陆,陸"
313,六月 liùyuè June{Compare with 兴,liù, xìng prosper},s,"陆,陸"
313,六月 liùyuè June{Compare with 兴,liù,六月 liùyuè June{Compare with 兴 xìng prosper},t,"陆,陸"
314,功,gōng,achievement,s,
314,功,gōng,achievement,t,
314,成功,gōng, chénggōng succeed,s,
314,成功,gōng,成功 chénggōng succeed,t,
314,功夫,gōng," gōngfu time (duration), time (when), skill, art, work",s,
314,功夫,gōng,"功夫 gōngfu time (duration), time (when), skill, art, work",t,
315,指,zhǐ,"point, (=指头 zhǐtou) finger, toe",s,
315,指,zhǐ,"point, (=指头 zhǐtou) finger, toe",t,
315,指甲,zhǐ, zhǐjia finger nail,s,
315,指甲,zhǐ,指甲 zhǐjia finger nail,t,
316,思,sī,(=思想 sīxiǎng) thought,s,
316,思,sī,(=思想 sīxiǎng) thought,t,
316,意思,si, yìsi meaning,s,
316,意思,si,意思 yìsi meaning,t,
316,于思,sāi, yúsāi richly bearded,s,
316,于思,sāi,于思 yúsāi richly bearded,t,
317,非,fēi,"not, non-",s,
317,非,fēi,"not, non-",t,
317,非常,fēi," fēicháng unusually, extraordinary, special, very, extremely",s,
317,非常,fēi,"非常 fēicháng unusually, extraordinary, special, very, extremely",t,
318,流,liú,"to flow, stream",s,
318,流,liú,"to flow, stream",t,
318,电流,liú, diànliú electric current,s,
318,电流,liú,电流 diànliú electric current,t,
318,交流,liú," jiāoliú to exchange, alternate",s,
318,交流,liú,"交流 jiāoliú to exchange, alternate",t,
319,每,měi,"every, each",s,
319,每,měi,"every, each",t,
319,每天,měi, měitiān every day,s,
319,每天,měi,每天 měitiān every day,t,
320,青,qīng,nature's colour blue/green/black...,s,
320,青,qīng,nature's colour blue/green/black...,t,
320,青年,qīng, qīngnián youth,s,
320,青年,qīng,青年 qīngnián youth,t,
320,青蛙,qīng, qīngwā frog,s,
320,青蛙,qīng,青蛙 qīngwā frog,t,
321,管,guǎn,"tube, (=管理 guǎnlǐ) manage, supervise",s,
321,管,guǎn,"tube, (=管理 guǎnlǐ) manage, supervise",t,
321,不管,guǎn," bùguǎn no matter, regardless of",s,
321,不管,guǎn,"不管 bùguǎn no matter, regardless of",t,
322,夫,fū,"man, (=丈夫 zhàngfu) husband",s,
322,夫,fū,"man, (=丈夫 zhàngfu) husband",t,
322,工夫,fū," gōngfu time, duration, skill",s,
322,工夫,fū,"工夫 gōngfu time, duration, skill",t,
322,大夫,fū, dàifu doctor,s,
322,大夫,fū,大夫 dàifu doctor,t,
322,this/that (person){Compare with 天 tiān heaven and 失,fú, shī lose},s,
322,this/that (person){Compare with 天 tiān heaven and 失,fú,(formal) this/that (person){Compare with 天 tiān heaven and 失 shī lose},t,
323,连,lián,"connect, including",s,
323,連,lián,"connect, including",t,
323,连忙,lián, liánmáng right away,s,
323,连忙,lián,连忙 liánmáng right away,t,
323,连续,lián, liánxù continuous,s,
323,连续,lián,连续 liánxù continuous,t,
324,远,yuǎn,far,s,
324,遠,yuǎn,far,t,
325,资,zī,"money, expenses",s,
325,資,zī,"money, expenses",t,
325,资本主义,zī, zīběnzhǔyì capitalism,s,
325,资本主义,zī,资本主义 zīběnzhǔyì capitalism,t,
325,投资,zī, tóuzī invest,s,
325,投资,zī,投资 tóuzī invest,t,
326,队,duì,"team, (=部队 bùduì) army, (=队伍 duìwǔ) troops",s,
326,隊,duì,"team, (=部队 bùduì) army, (=队伍 duìwǔ) troops",t,
327,跟,gēn,"heel, follow, with, and",s,
327,跟,gēn,"heel, follow, with, and",t,
328,带,dài,"belt, zone, carry, bring, take",s,
328,帶,dài,"belt, zone, carry, bring, take",t,
329,花,huā,"flower, spend",s,
329,花,huā,"flower, spend",t,
329,花生,huā, huāshēng peanut,s,
329,花生,huā,花生 huāshēng peanut,t,
330,快,kuài,"fast, sharp, (=快乐 kuàilè, =愉快 yúkuài) happy",s,
330,快,kuài,"fast, sharp, (=快乐 kuàilè, =愉快 yúkuài) happy",t,
331,条,tiáo,"twig, strip, item, <classifier for dogs, snakes, dragons, etc.>",s,
331,條,tiáo,"twig, strip, item, <classifier for dogs, snakes, dragons, etc.>",t,
331,条件,tiáo," tiáojiàn condition, term",s,
331,条件,tiáo,"条件 tiáojiàn condition, term",t,
332,院,yuàn,courtyard,s,
332,院,yuàn,courtyard,t,
332,学院,yuàn, xuéyuàn college,s,
332,学院,yuàn,学院 xuéyuàn college,t,
332,医院,yuàn, yīyuàn hospital,s,
332,医院,yuàn,医院 yīyuàn hospital,t,
332,法院,yuàn, fǎyuàn court,s,
332,法院,yuàn,法院 fǎyuàn court,t,
333,变,biàn,change,s,
333,變,biàn,change,t,
333,变成,biàn, biànchéng become,s,
333,变成,biàn,变成 biànchéng become,t,
333,变化,biàn, biànhuà variation,s,
333,变化,biàn,变化 biànhuà variation,t,
333,改变,biàn, gǎibiàn alter,s,
333,改变,biàn,改变 gǎibiàn alter,t,
334,联,lián,"unite, join",s,
334,聯,lián,"unite, join",t,
